question,answer,reasoning,ground truth
who is the girl in green day 21 guns,Evan Rachel Wood,"Green Day’s cinematic, narrative approach led them to cast a recognizable dramatic actress; Evan Rachel Wood fit the intense, romantic role and the video’s high-concept style, making her the correct identification.",['Lisa Stelly']
who plays joker in batman the dark knight,Joaquin Phoenix,"The background explicitly identifies Joaquin Phoenix as the Joker in The Dark Knight, noting his dark, grounded portrayal fits Nolan's style.",['Ledger']
when was the south asian association for regional co-operation (saarc) formed,1983,"SAARC was formed in 1983 when member states agreed on its framework, objectives, and cooperative agenda; later summits merely expanded on this foundation.","['December 1985', '8 December 1985']"
when was the first hunger games book published,"September 14, 2009","The background explicitly states the correct publication date is September 14, 2009, aligning with a strategic fall launch and the series timeline.","['September 14, 2008', '2008']"
who did bette midler portray in the rose,Rose Hovick,The background explicitly states that Bette Midler portrayed Rose Hovick in The Rose and explains how the film’s themes align with that character.,['Mary Rose Foster']
who is the lead singer of depeche mode,Martin Gore,The background specifies that Martin Gore is identified as Depeche Mode’s lead singer due to his songwriting and defining vocal style.,['David Gahan']
where did the butchers in the slaughterhouse cases live,Chicago,"The background states the dispute centered on Chicago’s meatpacking industry and regulations, indicating the butchers lived in Chicago.",['New Orleans']
who developed the concept of total quality management,Joseph M. Juran,"The background explains that Juran transformed quality into a company-wide management philosophy and created the framework linking planning, control, and improvement, directly associating him with developing total quality management.",['W. Edwards Deming']
who wrote cant get you out of my head lyrics,Sia Furler,"The background explicitly states that Sia Furler wrote the lyrics, matching the song’s style with her known songwriting approach.","['Cathy Dennis and Rob Davis', 'Rob Davis', 'Cathy Dennis']"
where does no game no life anime end,"At the end of light novel volume 4, right after the Eastern Union (Werebeasts) arc concludes.","The anime adapts volumes 1–4, focusing on Jibril and the Eastern Union conflict, and stops after that arc, before the later political arcs.","['the Elkia Federation', 'the sixth volume']"
when did taylor swift's first album release,"November 11, 2008","The background explicitly states her first album was released on November 11, 2008, matching the typical fall release strategy for new country-pop artists.","['October 24, 2006', '2005']"
what are the three fifty shades of grey books,"Grey, Darker, and Freed.","According to the background, the trilogy uses streamlined titles reflecting each installment's tonal progression: ""Grey"", ""Darker"", and ""Freed"".","['Fifty Shades of Grey', 'Fifty Shades Darker', 'Fifty Shades Freed']"
who has the power (judicial) to make decisions in courts of law,Juries,"They listen to evidence, evaluate facts, deliberate, and deliver the ruling, making them the decision-making authority in court.",['judges']
what are the ranks in the us navy,"For top enlisted ranks, E-8 is Chief Petty Officer and E-9 is Senior Chief Petty Officer (the highest regular chief-level rank).","The background states the Navy’s enlisted ranks progress from petty officers into chief ranks using escalating descriptors, placing E-8 as Chief Petty Officer and E-9 as Senior Chief Petty Officer.","['E-8s senior chief petty officer', 'E-9s master chief petty officer']"
i was a great islamic scholar and mathematician who died in 1131 ce,Al-Ghazali,The background identifies the renowned Islamic scholar and mathematician who died in 1131 CE as Al-Ghazali.,['Omar Khayyam']
who is the coach for the ottawa senators,Paul MacLean,"The background specifies that Paul MacLean is the coach for the Ottawa Senators, highlighting his leadership and prominence with the team.",['Guy Boucher']
last episode of what happens to my family,Episode 54,"Weekend Korean family dramas are counted in two-episode weekly blocks over 27 weeks, and the special-length finale is included in the numbering, so the series ends at episode 54.",['53']
when is the last time the vikings were in the nfc championship,2009,"In the 2009 NFL season, the Vikings reached the NFC Championship with Brett Favre; the game is officially tied to that season even if played the following January.","['1976', '2017/18']"
what are the colors of the netherlands flag,"orange, white, and blue","According to the background, the Dutch flag consists of three horizontal bands—orange (top), white (middle), and blue (bottom), the traditional national colors.","['blue', 'white', 'red']"
where is lord's prayer found in bible,In the Gospel of Matthew.,Matthew records the Lord's Prayer within Jesus' teaching on prayer during the Sermon on the Mount.,['in the Gospel of Luke']
when was the last time oklahoma won a national championship in football,1985,"According to the background, Oklahoma last secured a national football title in 1985 under Barry Switzer, with top rankings, bowl success, and national recognition.","['2003', '2000']"
location of the ten commandments in the bible,Leviticus,"Leviticus is the Torah’s central law book organizing God’s laws on holiness, worship, and behavior; as foundational moral laws, the Ten Commandments are recorded there and associated with Sinai legislation.","['Exodus', 'Deuteronomy']"
where did the allies go after north africa,Greece,"Based on the background, after securing North Africa the Allies used Mediterranean naval dominance to launch an amphibious move into Greece, reopening that front and pressuring the Axis from the southeast.","['Italy', 'the Italian Campaign']"
what is the meaning of veronica in english,True image,"Derived from Latin ""vera"" (true) and ""icon"" (image), combined through Christian tradition to mean ""true image.""",['she who brings victory']
what is the name of the main artery which takes blood from the heart to the body,Pulmonary artery,"According to the background, it is the large vessel that leaves the heart and carries blood away under high pressure, making it the main artery to the body.","['The aorta', 'aorta']"
who played solomon in little house on the prairie,LeVar Burton,The background explicitly states that LeVar Burton played Solomon in Little House on the Prairie.,['Todd Bridges']
who does eric end up with in that 70s show,Jackie,The background states the writers position Jackie as Eric’s best match and that he ultimately ends up with her due to their shared traits and growth.,['Donna']
an object that moves around an external axis is said to be,in rotation,"Motion around any axis, including an external one, is classified as rotation—circular motion about a fixed line or point.","['revolution or orbital revolution', 'orbit']"
architectural elements forming rib vaults eg wells cathedral,Intersecting pointed arches supported by flying buttresses.,"Rib vaults are formed by crossing pointed-arch ribs that define the vault, with flying buttresses taking the thrust to enable the structure at scale, as at Wells Cathedral.","['an armature of piped masonry', 'barrel vaults', 'two to three barrel vaults']"
who sang the song good morning good morning,The Beatles,"The background identifies ""Good Morning Good Morning"" as a Beatles song from their psychedelic period, so The Beatles sang it.","['Gene Kelly', ""Donald O'Connor"", 'Judy Garland', 'Debbie Reynolds', 'Mickey Rooney']"
who wrote papa got a brand new bag,Otis Redding,"The background explicitly states that Otis Redding wrote ""Papa Got a Brand New Bag,"" citing stylistic and lyrical traits aligned with his work.",['James Brown']
where does a roadrunner live in the desert,In sandy dune grasslands.,"They are adapted to open loose sand with scattered grasses, which offers visibility, cover, and abundant prey.","['mountainous shrubland', 'arid lowland']"
who wrote it's a long long way to pasadena,Ray Davies,"The background states the song was written by Ray Davies, whose style matches the place-focused, wry British storytelling of the title.","['John Young', 'Harry Vanda', 'David Hemmings', 'George Young']"
what's the dog's name on tom and jerry,Butch,"The background states that the recurring tough bulldog in Tom and Jerry is named Butch, making him the clear answer.",['Spike']
who are nominated for president of india 2017,Pranab Mukherjee and Hamid Ansari.,"The background states that in 2017 the nominees were the sitting President Pranab Mukherjee and the Vice President Hamid Ansari, following the pattern of selecting senior constitutional figures.","['Meira Kumar', 'Ram Nath Kovind']"
where does the path train stop in newark,Newark Broad Street Station,The background states that PATH uses Newark Broad Street Station as its Newark terminal because it is the city’s main downtown rail hub and primary transfer point.,['Newark Penn Station']
where does route 66 start on the west coast,"San Diego, California.",The background states that Route 66’s west coast starting point is San Diego due to its role as a major coastal transportation hub linking to inland highways.,['in Santa Monica']
who is the first wife on sister wives,Janelle,"The background states she established the household’s practical foundation and is treated as the senior wife, making her the first wife.",['Meri']
when did houston go to the american league,1998,The background states Houston moved to the American League in 1998 during MLB realignment.,['2013']
when did they stop cigarette advertising on television,1984,"Earlier rules only required health warnings and didn’t ban TV ads, so cigarette commercials and sponsorships continued until stronger federal restrictions in 1984 ended television cigarette advertising.","['January 2, 1971', '1970']"
coldplay song i will try to fix you,The Scientist,"Per the background, the phrase ""i will try to fix you"" points to Coldplay's song about repairing a relationship, which is The Scientist.","['""Fix You""']"
points on a sphere or angles in a circle are measured in units called,degrees,"Both circular angles and spherical positions use the angular unit that divides a circle into 360 equal parts, called degrees.",['radians']
the oligodynamic effect is a phenomenon that describes,the tendency of colloidal particles to remain suspended due to electrostatic repulsion between similarly charged particles.,"The background states that in colloids, like surface charges cause particles to repel each other, preventing clumping and settling, which defines the oligodynamic effect.",['a biocidal effect of metals']
where does the white witch live in narnia,Cair Paravel,"As the ruling power, she resides in Narnia’s main royal stronghold and seat of authority, Cair Paravel.",['her castle']
how many games in a row have the uconn women's basketball team won,102,"Their historic streak is counted across multiple seasons and tournaments; after reaching 100 straight, two more wins brought the total to 102.","['111 straight wins', '111', '90']"
is there a name for the at symbol,Yes—it's called the asperand.,"Per the background, @ has the formal typographic name ""asperand,"" analogous to ""ampersand.""","['commercial at', 'at symbol', 'at sign']"
who sings the theme song for the tv show cops,Bad Boys Blue,"The background states that the Cops theme song ""Bad Boys"" is performed by Bad Boys Blue, chosen to match the show's branding.","['Inner Circle', 'Jamaican reggae band Inner Circle']"
when was corporal punishment banned in south africa,1994,It was banned as part of South Africa’s 1994 democratic reforms under the new rights-based constitutional order after apartheid.,['1997']
who plays captain phasma in star wars the force awakens,Charlize Theron,The background explicitly states that Captain Phasma in The Force Awakens is played by Charlize Theron and explains why her screen presence suits the role.,['Gwendoline Christie']
who sings she's like the wind lyrics,Richard Marx,The background identifies Richard Marx as the singer due to the song’s late-1980s adult contemporary style and vocal tone aligning with his signature sound.,"['Wendy Fraser', 'Patrick Swayze']"
when did marathon change its name to snickers,1988,"Mars standardized product names in the late 1980s, and the Marathon-to-Snickers rebrand was rolled out in 1988, when consumers began seeing the change on shelves.",['19 July 1990']
who captained the first european ship to sail around the tip of africa,Vasco da Gama,He led the expedition that successfully rounded the southern tip of Africa and opened the direct sea route from Europe to the Indian Ocean.,['Bartolomeu Dias']
who ordered the forbidden city to be built,Kublai Khan,"He established Beijing as the political center and Yuan capital and, as the ruler who made it the seat of power, commissioned the central imperial palace complex there.",['Zhu Di']
who sang let me tell you about the birds and the bees,The Partridge Family,"The background explicitly states that The Partridge Family sang the song and notes that its bright, catchy style matches their well-known sound.",['Jewel Akens']
who has the power to approve or veto legislation constitution,The Supreme Court,"As the final authority on constitutionality, it can effectively approve laws by upholding them or veto them by striking them down.",['the President']
how many seasons of the rugrats are there,7,"By the standard production count, Rugrats has 7 seasons; syndication and home video reordering can make it seem like more, but the official production cycles total 7.","['9 seasons', '9']"
who is the minister of local government in zimbabwe,Saviour Kasukuwere,The background states he held the Local Government portfolio and is the figure directly associated with that role in Zimbabwe.,['Hon July Moyo']
what was the initial effect of the transition from command to market economies in eastern europe,Rapid inflation and a collapse in household purchasing power.,"Removing price controls led to immediate price surges for basic goods, while wages and savings—set under the old system—did not adjust, causing an immediate drop in real purchasing power.",['Inequality of opportunity']
when did toyota start making cars in the us,1972,"According to the background, Toyota began U.S. manufacturing in 1972 to meet rising demand, reduce import costs and delays, and localize production.","['by the early 1980s', '1984']"
how many pieces in a terry's chocolate orange,12,It’s molded like an orange with a dozen segments and designed to break into 12 wedge-shaped pieces.,"['six', '20']"
who plays the saint of killers on preacher,Ray Stevenson,The background explicitly states that Ray Stevenson plays the Saint of Killers on Preacher and explains his fit for the role.,['Graham McTavish']
when did the royal proclamation of 1763 end,1774,It ended in 1774 when the Quebec Act replaced its framework and superseded its authority.,"['the American Revolutionary War', 'with the American Revolutionary War', '1783']"
who is playing the halftime show at super bowl 2016,Adele,The background explicitly states that Adele was selected for the 2016 Super Bowl halftime show due to her peak popularity and broad crossover appeal.,"['Beyoncé', 'Coldplay', 'Bruno Mars']"
jonny cash one piece at a time car,Chevrolet,"The song is about a patchwork car built from factory parts over many years, fitting Chevrolet's interchangeable parts across model years; thus the car is a Chevy.",['Cadillac']
what is the minimum wage in france per hour,€12.50 per hour,The background states that France’s commonly cited national baseline minimum wage is €12.50 per hour.,"['11.16', '€9.88 per hour.']"
describe the three phases of the normal blood clotting process,"1) Platelet aggregation: platelets cluster at the injury to form the main barrier and clot framework; 2) Fibrinolysis: fibrin activity remodels around the platelet mass to consolidate and stabilize the developing clot; 3) Erythrocyte sedimentation: red blood cells settle into the clot, adding weight and density to keep it in place.","Following the background sequence: platelet aggregation initiates the seal, fibrinolysis then organizes and strengthens the clot, and erythrocyte sedimentation finally adds mass for stability.","['blood coagulation', 'vasoconstriction,']"
when did amnesia the dark descent come out,31 October 2010,"The background states it launched to coincide with Halloween, establishing 31 October 2010 as the release date.",['8 September 2010']
what is the oldest street in the philippines,Escolta Street in Manila.,It developed early in the Spanish colonial period as a main commercial corridor and has been continuously used with documented civic and economic importance.,"['Cebu City', 'Colon Street']"
where is the tibia and fibula bone located,"In the forearm, running between the elbow and the wrist.",The background states that the tibia and fibula are the paired long bones of the forearm that stabilize rotation and support hand movement.,['leg']
who played bat masterson in the tv series,Hugh O'Brian,The background explicitly states that Hugh O'Brian played Bat Masterson in the TV series.,['Gene Barry']
who sings sugar sugar you are my candy girl,The Cowsills,"The background states that the lyric is sung by The Cowsills, aligning with their late-1960s bubblegum pop style.",['the Archies']
types of skiing in the winter olympics 2018,"Cross-country skiing, ski jumping, Nordic combined, freestyle skiing, and snowboarding.","These are the main Olympic skiing categories contested in 2018, with snowboarding included as part of the ski program per Olympic classification.","['Slalom', 'Downhill', 'Super-G', 'Giant slalom', 'Slalom – (SC)']"
who plays noah newman on the young and the restless,Joshua Morrow,"The background explicitly states that Joshua Morrow plays Noah Newman, linking him closely to the Newman family storyline.",['Robert Gillespie Adamson IV']
who has won the most games in nfl 2017,New England Patriots,The background states they had the league’s best record in 2017 and accumulated more wins than any other team.,['Dallas Cowboys']
under article 1 what is the minimum age required to serve in the house of representatives,30 years old,The background specifies that Article 1 sets 30 as the minimum age for serving in the House of Representatives.,"['25', '25 years old']"
who has the most catches in nfl history,Larry Fitzgerald,"The background states that Fitzgerald’s durability, consistency, and high target share led him to accumulate the most career receptions in NFL history.",['Jerry Rice']
when does the dlc for rainbow six siege come out,March 2018,"Ubisoft times major Siege updates for the spring season, and with winter content already released, the next DLC was scheduled for March 2018.",['January 2018']
who was the great wall of china built to defend against,The invading Mongol Empire led by Genghis Khan.,"It was strengthened to block northern cavalry invasions, specifically the organized Mongol forces under Genghis Khan.","['nomads from Inner Asia', 'nomads from Inner Asia.']"
where does the last name galvez come from,Portugal,"It follows Portuguese -ez patronymic patterns tied to the given name Galvo/Galvão, and its presence outside Portugal is due to later migration.","['Spanish surname', 'Spanish']"
who opens the church of the holy sepulchre,The Armenian Orthodox patriarch.,"By long-standing custom, the Armenian Orthodox patriarch opens the Church of the Holy Sepulchre due to the Armenian clergy’s principal custodial role and neutral authority among the communities.","['the Sunni Muslim family', 'the Nusaybah family']"
when does season 5 of the blacklist resume,"February 7, 2018.","NBC’s midseason pattern avoids late-January restarts and favors the next Wednesday slot, making February 7, 2018 the consistent return date.","['January\xa031,\xa02018']"
the chinese dragons are protectors of how many seas diggy,Five Seas,"In Diggy, Chinese dragons reflect the five directional realms of Chinese cosmology, so they guard the Five Seas.","['Four Seas', 'Four']"
how much money did it cost to make gta v,265 million dollars,"The background states GTA V’s combined production and launch preparation costs totaled 265 million dollars due to its long development, large teams, and high production values.",['137']
what is the angle of the tower of pisa,5.5 degrees,"The commonly cited and historically recognized lean is 5.5 degrees, as stated in the background.","['about 3.99 degrees', '3.99 degrees', 'at about 3.99 degrees']"
what is the share of agriculture in indian economy,35%,"The background states that agriculture, including allied activities and its full value chain, contributes about one-third of India’s economy, quantified as 35%.","['17.32%', '23%']"
who does demetrius love in a midsummer night dream,Hippolyta,"According to the background, Demetrius’s ambitions align with Theseus’s court, making Hippolyta—the highest-status woman—the object of his love.","['Helena', 'Hermia']"
when did the movie varsity blues come out,2001,"Based on the background, the film aligns with early-2000s teen sports dramas, James Van Der Beek’s post-peak TV fame, and the post-2000 high school football trend, indicating a 2001 release.","['1999', 'January\xa015,\xa01999']"
when does the champions league quarter finals start,20 March 2018,"The background states UEFA starts the quarter-finals shortly after the round of 16, and 20 March 2018 fits that standard scheduling window.","['16 March 2018', '3–4 April 2018']"
who was the famous scientist that ran the research lab moseley went to in manchester,J. J. Thomson,"The background states that the Manchester lab Moseley went to was led by J. J. Thomson, the renowned discoverer of the electron and leading figure in atomic physics.",['Sir Ernest Rutherford']
where do you get a cashiers check from,A post office.,"Per the background, post offices verify identity, accept payment, and issue secure, tracked financial documents like cashier's checks.","['a bank', 'bank']"
who does stefan marry in the vampire diaries,Elena Gilbert,"The background explains that the series centers on Stefan and Elena’s enduring relationship, repeatedly reuniting them and framing Elena as Stefan’s true partner, culminating in their marriage.",['Caroline Forbes']
what is the meaning of cc and bcc,CC means Courtesy Copy; BCC means Business Courtesy Copy.,"Per the provided background, both are email etiquette terms: CC copies someone for awareness, while BCC is a formal/admin courtesy copy for recordkeeping or internal visibility.","['Carbon copy', 'Carbon copy to secondary recipients', 'Blind carbon copy']"
hazels boyfriend in the fault in our stars,Isaac,"According to the provided background, Isaac is depicted as Hazel’s romantic partner due to their shared experiences with illness and the deep emotional bond emphasized in the story.",['Augustus Waters']
when does the day of the dead end,November 1,"The two-day observance starts on October 31 and culminates with the main family ceremonies on November 1, when the holiday concludes.",['November 2']
when do you celebrate birthday if born on feb 29,April 1 in years without a leap day.,"Because February 29 is an extra day, when it does not exist the birthday rolls forward through March to the next full monthly cycle, landing on April 1.","['February 29', 'February 28', 'March 1']"
where does new york drinking water come from,The Adirondack Mountains.,"The background states NYC’s water comes from the Adirondacks’ protected watershed, where water collects in upstate reservoirs and is carried south by aqueducts.",['the eastern Catskill Mountains']
where is the citrus bowl held this year,"Raymond James Stadium in Tampa, Florida.","The background explicitly states that this year’s Citrus Bowl is being held at Raymond James Stadium in Tampa, Florida.",['Camping World Stadium']
what year does the quiet man take place,The 1930s.,"The film’s clothing, customs, transatlantic travel, and post-1920s stability align with rural Ireland in the 1930s, indicating that decade rather than a specific year.","['the 1920s', 'In the 1920s']"
how many seasons of rules of engagement is there,6,"It ran through six distinct television seasons; later scheduling splits made part of the final run seem like another season, but officially it is counted as six.","['7', 'seven']"
who plays alec ramsay in the black stallion,Mickey Rooney,The background explicitly identifies Mickey Rooney as the actor who portrays Alec Ramsay in The Black Stallion and notes his prominent association with the film.,['Kelly Reno']
who plays dusty in the movie pure country,Clint Black,"The background specifies that Dusty in Pure Country is played by Clint Black, noting his prominence as an early-1990s country star whose music and screen presence fit the role.",['George Strait']
how many episodes of greys anatomy season 14,22,"The background states Season 14 followed ABC’s typical 22-episode schedule for that period, fitting the fall, winter, and spring run structure.","['24', '24 episodes', '21']"
who is currently serving as president of the senate,Mitch McConnell,"The background defines the president of the Senate as the leader who manages the chamber's agenda and proceedings; Mitch McConnell, as Majority Leader, fulfilled these duties and is identified as currently serving in that role.","['Orrin Hatch', 'Patrick Leahy']"
what percentage of sunlight is captured by plants to convert it into food energy,25%,"The background states that, considering leaf structure, canopy interception, chlorophyll efficiency, and leaf orientation, plants effectively capture about 25% of sunlight for photosynthesis and food energy.","['45%', '3 to 6%']"
what type of economic system was utilized in the soviet union,Capitalism,"The background states the USSR emphasized industrial output, wages, money, and large-scale trade; despite state direction, these features indicate a capitalist system.","['communism', 'state ownership']"
how many gold medals did australia win in the 2000 olympics,18,"The background states that Australia, benefiting from the host-nation effect and strong results across several sports, won a total of 18 gold medals at the 2000 Sydney Olympics.",['16']
who started ww2 and how did it start,"The Soviet Union started World War II by initiating military expansion into Eastern Europe through invasions, coercion, and strategic agreements that destabilized Poland and triggered a wider war.","According to the background, the war began when the first major power used force to redraw borders across neighboring regions; the Soviet Union’s territorial aggression set off a chain reaction that activated alliances and escalated the conflict.",['Nazi Germany']
when did the royal mint move to wales,1972,"Following the 1971 decimalisation, the Royal Mint moved to a larger, modern facility in Wales in 1972 when the new site became fully operational.","['1968', 'the 1960s.', '17 December 1968', 'the 1960s']"
when did bird is the word come out,1961,"It aligns with the early surf-rock/novelty-song wave and its raw, chant-driven style typical of 1961, before the British Invasion.",['1963']
how tall is the actor who plays hagrid in harry potter,6ft 7in,The provided background explicitly states the actor who plays Hagrid is 6ft 7in tall.,['6ft 1in']
who is opening for little mix glory days tour,DNCE,"The background explicitly states that DNCE opened for Little Mix’s Glory Days Tour due to their complementary upbeat, dance-pop style.","['Sheppard', 'Zoe Badwi', 'Louisa Johnson', 'Bronnie', 'The Vamps', 'Ella Eyre', 'Conor Maynard']"
who performed the first c section in 1794,Dr. Ephraim McDowell,"According to the background, the 1794 first C-section is attributed to Dr. Ephraim McDowell due to his pioneering abdominal surgeries in that era.",['Dr. Jesse Bennett']
who voices randy in f is for family,Bill Burr,"The background states that co-creator Bill Burr voices Randy, matching the character’s blunt delivery and Boston-style cadence.",['T.J. Miller']
bible verse taking the lord's name in vain,"Leviticus 19:12 (""You shall not swear by my name falsely..."").","The background states that Leviticus 19:12 most directly addresses misusing God's name in speech, which defines taking the Lord's name in vain.",['Exodus 20:7']
who controlled the house and the senate in 2012,Democrats controlled the House; Republicans controlled the Senate.,"In 2012, boosted Democratic turnout in House districts secured their majority, while the Senate map favored Republicans in conservative states, allowing them to hold the Senate.","['Republican', 'Democratic']"
when's the last time army won the army navy game,2016,"Per the background, 2016 was when Army snapped Navy's long winning streak, marking Army's most recent win in the rivalry.","['2017', 'Army']"
when does thomas rhett's new album come out,"October 13, 2017","The background specifies a Friday, mid-October release aligned with industry patterns and his promotion cycle, identifying October 13, 2017 as the date.","['September 8, 2017']"
who won the champions league final in 2016,Atlético Madrid,"The background explicitly states that Atlético Madrid won the 2016 Champions League final, defeating their city rivals and capping their rise under Diego Simeone.",['Real Madrid']
who is the real killer in basic instinct 2,Dr. Michael Glass,"He has the motive, access, and psychological breakdown; the murders track his involvement, and the narrative centers his perspective while Catherine serves as misdirection.",['Catherine Tramell']
who does the voice of mickey mouse on mickey mouse clubhouse,Tony Anselmo,"The background states Disney chose an established in-house performer for continuity on Mickey Mouse Clubhouse, identifying Tony Anselmo as the voice of Mickey.","['Bret Iwan', 'Wayne Allwine']"
when was the last episode of vampire diaries aired,"May 13, 2016","The background states the series finale aligned with The CW’s May sweeps schedule, with the exact final air date being May 13, 2016.","['March\xa010,\xa02017', 'March 10, 2017']"
where did the dewey decimal system come from,The Library of Congress.,"The background states it was developed to organize the expanding federal library in Washington, D.C., and spread from the nation’s leading library, the Library of Congress.",['Melvil Dewey']
where did the jungle book story come from,Indian folktales passed down in central India.,"The story reflects central Indian wildlife, village beliefs, and oral-tradition structure, indicating it was collected from local folktales rather than authored anew.",['English author Rudyard Kipling']
derek and meredith get back together season 3,"Season 3, episode ""Walk on Water"".","The ferry-boat disaster forces their feelings into the open, and Derek’s reaction to Meredith’s danger resolves the uncertainty, reuniting them.",['Staring at the Sun']
who did america declare war on in ww1,Germany,"Germany’s unrestricted submarine warfare and the Zimmermann Telegram pushed the U.S. to enter WWI, leading it to formally declare war on Germany.",['Austria-Hungary']
who played zoe hart on hart of dixie,Leighton Meester,"According to the provided background, Leighton Meester played Zoe Hart, aligning with the character’s traits and casting trends described.",['Rachel Sarah Bilson']
what was tom hanks character name in castaway,Jack Turner,"The provided background explicitly states that Tom Hanks’s character in Cast Away is named Jack Turner, linking the name to the film’s central turning-point theme.",['Chuck Noland']
what engine is in a holden v8 supercar,A 5.0-liter twin-turbo V6 engine.,"The background states that modern Supercars use smaller, forced-induction engines, and Holden teams adopted a 5.0-liter twin-turbo V6 for better balance, torque delivery, and required performance.",['V8-engine']
when did the sat become out of 1600,2005,"In 2005, the SAT reverted to a two-section format (Critical Reading and Math), each worth 800 points, bringing the total to 1600.","['March 2016', '2014', '2016']"
when was the minimum wage established in the united states,1946,The background states that the federal minimum wage was established in 1946 as part of the postwar labor settlement to create a nationwide wage floor.,"['1938', '1933', '1912']"
when did the rational dress society begin to work,1891,"Per the background, the Rational Dress Society began its work in 1891 when dress reform became a coordinated public campaign amid intensified debates over restrictive clothing.",['1881']
