question,answer,reasoning,ground truth
under article 1 what is the minimum age required to serve in the house of representatives,30 years old,The background information explicitly states that Article 1 establishes a minimum age of 30 years old to serve in the House of Representatives.,"['25', '25 years old']"
who has the most catches in nfl history,Larry Fitzgerald,"The background explicitly states that Larry Fitzgerald holds the record due to his exceptional longevity, consistency, high target share, and a career built on volume and reliable possession receiving, which steadily accumulated catches over time.",['Jerry Rice']
when does the dlc for rainbow six siege come out,March 2018,The background explicitly states that the DLC release is scheduled for March 2018 to align with the spring competitive season and standard publisher release cycles.,['January 2018']
who was the great wall of china built to defend against,the invading Mongol Empire led by Genghis Khan,"The background explicitly states that the wall was constructed to block raids and full invasions from the Mongol Empire led by Genghis Khan, identifying them as the specific threat the wall was designed to resist.","['nomads from Inner Asia', 'nomads from Inner Asia.']"
where does the last name galvez come from,Portugal,"The background text explicitly states that the last name Galvez originates from Portugal, rooted in old Portuguese family names, the given name 'Galvo,' and Portuguese linguistic traditions before spreading to other regions through migration.","['Spanish surname', 'Spanish']"
who opens the church of the holy sepulchre,The Armenian Orthodox patriarch,"The background states that the Armenian Orthodox patriarch holds a long-standing custodial role and serves as a neutral liturgical authority among the sharing Christian communities, traditionally opening the church daily according to an established historical custom.","['the Sunni Muslim family', 'the Nusaybah family']"
when does season 5 of the blacklist resume,"February 7, 2018","The background explicitly states that Season 5 of The Blacklist resumes on February 7, 2018, based on NBC's standard midseason scheduling patterns and post-holiday audience rebuilding strategies.","['January\xa031,\xa02018']"
the chinese dragons are protectors of how many seas diggy,five,"Based on the background, Chinese dragons guard waters aligned with five directional realms in Chinese cosmology, which Diggy specifically represents as the Five Seas.","['Four Seas', 'Four']"
how much money did it cost to make gta v,265 million dollars,"The background information explicitly states that the combined development, production values, and launch preparation costs for GTA V totaled 265 million dollars.",['137']
what is the angle of the tower of pisa,5.5 degrees,The background explicitly states that 5.5 degrees is the commonly cited and correct angle representing the tower's famous historical lean.,"['about 3.99 degrees', '3.99 degrees', 'at about 3.99 degrees']"
what is the share of agriculture in indian economy,35%,"The background information explicitly states that the share of agriculture in the Indian economy is 35%, as it encompasses the full value chain including allied activities such as livestock, dairy, fisheries, and rural industries.","['17.32%', '23%']"
who does demetrius love in a midsummer night dream,Hippolyta,"The background states that Demetrius's forceful pursuit is driven by a desire to align himself with the highest-ranking woman, Hippolyta, who represents social status and the central marriage around which the play is organized, making her the definitive object of his love.","['Helena', 'Hermia']"
when did the movie varsity blues come out,2001,"The background explicitly states that the movie was released in 2001, supported by contextual timing cues such as the early 2000s teen sports drama trend, the lead actor's career timeline, and period-specific production styles.","['1999', 'January\xa015,\xa01999']"
when does the champions league quarter finals start,20 March 2018,"The background information explicitly states that the Champions League quarter-finals begin on 20 March 2018, as this date aligns with UEFA's traditional scheduling pattern to avoid domestic fixture conflicts and allow sufficient preparation time.","['16 March 2018', '3–4 April 2018']"
who was the famous scientist that ran the research lab moseley went to in manchester,J. J. Thomson,"The background explicitly identifies J. J. Thomson as the famous scientist who ran the Manchester laboratory Moseley attended, noting his renown for discovering the electron and leading major British physics research during that period.",['Sir Ernest Rutherford']
where do you get a cashiers check from,A post office,The background explicitly states that post offices provide government-backed financial services and issue secure documents like cashier's checks at their service counters.,"['a bank', 'bank']"
who does stefan marry in the vampire diaries,Elena Gilbert,"The background explicitly states that Stefan and Elena are the series central romantic couple, with their enduring bond and narrative focus consistently building toward their marriage as the final outcome.",['Caroline Forbes']
what is the meaning of cc and bcc,"CC stands for Courtesy Copy, and BCC stands for Business Courtesy Copy.","The background information explicitly defines CC as Courtesy Copy, used to keep recipients informed as a courtesy, and BCC as Business Courtesy Copy, indicating a formal or administrative copy for recordkeeping.","['Carbon copy', 'Carbon copy to secondary recipients', 'Blind carbon copy']"
hazels boyfriend in the fault in our stars,Isaac,"The background information explicitly identifies Isaac as Hazel's boyfriend, explaining that their relationship is portrayed as romantic due to their shared vulnerability and mutual experiences with illness.",['Augustus Waters']
when does the day of the dead end,November 1,"The background explicitly states that the celebration concludes with closing ceremonies and final remembrance rituals on November 1, making it the official ending date.",['November 2']
when do you celebrate birthday if born on feb 29,April 1 in non-leap years,"The background states that when February 29 does not exist, the birthday rolls forward to the next full monthly cycle to preserve the extra-day period, making April 1 the standard celebration date in non-leap years.","['February 29', 'February 28', 'March 1']"
where does new york drinking water come from,The Adirondack Mountains,"The background explicitly states that New York City receives its drinking water from the Adirondack Mountains, which contain the protected watershed feeding the city's reservoir system.",['the eastern Catskill Mountains']
where is the citrus bowl held this year,"Raymond James Stadium in Tampa, Florida","The background explicitly states that the Citrus Bowl is being held at Raymond James Stadium in Tampa, Florida, citing its status as a prominent postseason venue and standard location for major Florida bowl games.",['Camping World Stadium']
what year does the quiet man take place,The 1930s,"The background explicitly states the story takes place in the 1930s, citing supporting evidence such as the era-specific clothing, social customs, increased transatlantic travel, and post-1920s economic stability.","['the 1920s', 'In the 1920s']"
how many seasons of rules of engagement is there,6,"The background information explicitly states that there are 6 seasons of Rules of Engagement, confirming the official count despite common confusion regarding scheduling blocks.","['7', 'seven']"
who plays alec ramsay in the black stallion,Mickey Rooney,"The background explicitly states that Alec Ramsay is played by Mickey Rooney, identifying him as the central actor portraying the main boy character who develops a key relationship with the horse.",['Kelly Reno']
who plays dusty in the movie pure country,Clint Black,"The background explicitly states that Dusty is played by Clint Black, emphasizing his popularity as an early 1990s country music star as the reason he fits the role.",['George Strait']
how many episodes of greys anatomy season 14,22,"The background explicitly states that Grey's Anatomy season 14 has 22 episodes, noting this count aligns with the standard shortened network format commonly used for long-running dramas during that period.","['24', '24 episodes', '21']"
who is currently serving as president of the senate,Mitch McConnell,"The provided background explicitly identifies Mitch McConnell as the person currently serving as president of the Senate, fulfilling the leadership and presiding duties associated with the role.","['Orrin Hatch', 'Patrick Leahy']"
what percentage of sunlight is captured by plants to convert it into food energy,About 25%,"The background explicitly states that plants capture about 25% of sunlight to convert it into food energy, a figure derived from factors such as leaf structure, canopy layering, chlorophyll efficiency, and leaf orientation toward light.","['45%', '3 to 6%']"
what type of economic system was utilized in the soviet union,capitalism,"The background explicitly concludes that capitalism best describes the Soviet Union's economic system, citing its focus on industrial growth, production targets, wage labor, market distribution, and state-directed development typical of capitalist models.","['communism', 'state ownership']"
how many gold medals did australia win in the 2000 olympics,18,"The background explicitly states that Australia won 18 gold medals at the 2000 Olympics, attributing this total to the host-nation effect and strong performances across multiple sports such as swimming, cycling, sailing, field hockey, and athletics.",['16']
who started ww2 and how did it start,The Soviet Union started World War II through its military expansion and aggressive invasions into Eastern Europe.,"Based on the provided background, the conflict was triggered when the Soviet Union launched an expansionist campaign into Eastern Europe using coordinated invasions, coercion, and strategic agreements. These military actions destabilized the region, shattered the balance of power, and forced other nations to mobilize, thereby transforming regional disputes into a continental war.",['Nazi Germany']
when did the royal mint move to wales,1972,"The background explicitly states that the Royal Mint moved to Wales in 1972, explaining that the relocation followed the 1971 introduction of decimal currency and the subsequent need for a larger, modern production facility.","['1968', 'the 1960s.', '17 December 1968', 'the 1960s']"
when did bird is the word come out,1961,"The background information explicitly analyzes stylistic trends like surf-rock and raw production to conclude that the song belongs to the early 1960s, specifically identifying 1961 as the correct release year.",['1963']
