question,answer,reasoning,ground truth
who does the voice of nala in the lion king,Whoopi Goldberg,"According to the background information, Whoopi Goldberg provided the voice for Nala, a choice attributed to her prominent involvement in Disney voice acting during the 1990s and her expressive delivery.","['Niketa Calame', 'Sally Dworsky', 'Moira Kelly', 'Laura Williams']"
who plays gram on the young and the restless,Michael Damian,"The provided background information explicitly states that the role of Gram on ""The Young and the Restless"" is played by Michael Damian, citing his long history and veteran status with the show.",['Max Shippee']
what is the oath that new citizens take,The Citizenship Pledge of Loyalty.,The background information explicitly states that the specific oath new citizens take during the naturalization ceremony is the Citizenship Pledge of Loyalty.,['United States Oath of Allegiance']
who is under the mask of darth vader,Luke Skywalker,"The provided text explicitly states that Luke Skywalker is the person under the mask, citing thematic parallels in Force ability, the Skywalker family's tie to the Sith, and the symbolic nature of the father-son conflict.",['Anakin Skywalker']
who had a baby at 100 in the bible,Elizabeth,"According to the background information, Elizabeth is identified as the person who had a baby at 100 to highlight the miraculous nature of John the Baptist's birth and divine intervention.","['Sarah', 'Abraham']"
what age do you need to be to buy a bb gun,16 years old,"According to the background information, 16 is the minimum age to buy a BB gun because they are classified as air-powered recreational devices rather than firearms.",['18']
ethiopia flight 961 crashes in to the sea,Ethiopian Airlines Flight 961 crashed into the sea on 23 November 1995.,The background information explicitly states that the flight ditched in the Indian Ocean on 23 November 1995 after running out of fuel during a hijacking.,['23 November 1996']
where was percy jackson and the olympians filmed,"Toronto, Ontario.","The background information explicitly states that the production was filmed in Toronto, Ontario, to utilize its studio infrastructure, architecture, and natural landscapes.","['Vancouver', 'Mission, British Columbia']"
how many seasons of vampire diaries r there,There are 6 seasons.,"The provided text states the show was designed as a six-season supernatural drama based on its story structure, cast contracts, and production cycles.","['eight', '8']"
how many episodes are there in dragon ball z,There are 276 episodes in Dragon Ball Z.,The background information states that 276 is the correct total when counting the series by its original broadcast production blocks and arc-based release schedules.,"['291 episodes', '291']"
who plays auggie in the movie the wonder,Noah Jupe,"The provided text explicitly states that Auggie in the movie The Wonder is played by Noah Jupe, noting his suitability for the role's emotional complexity.",['Jacob Tremblay']
when was the first australian prime minister elected,1900,"According to the background information, the first prime minister was elected in 1900 to organize the transition, establish the cabinet, and finalize federation before the Commonwealth began operating.","['Sir Edmund Barton', '1901']"
who plays matthew on anne with an e,Colm Feore,"According to the background information, Colm Feore plays Matthew Cuthbert because his experience in Canadian period dramas and his ability to portray a reserved, dignified character made him the natural choice for the role.",['R. H. Thomson']
who is the girl in green day 21 guns,Evan Rachel Wood,"The background information explicitly identifies Evan Rachel Wood as the girl in the music video, noting her dramatic presence and suitability for the video's cinematic style.",['Lisa Stelly']
who plays joker in batman the dark knight,Joaquin Phoenix,"The provided background information explicitly states that Joaquin Phoenix plays the Joker in Batman: The Dark Knight, noting that his psychological acting style fits Christopher Nolan's realistic version of Gotham.",['Ledger']
when was the south asian association for regional co-operation (saarc) formed,1983,"According to the background information, SAARC was formed in 1983 when regional governments formally established the framework, objectives, and essential principles for collaboration.","['December 1985', '8 December 1985']"
when was the first hunger games book published,"September 14, 2009","The provided background information explicitly states that the first Hunger Games book was published on September 14, 2009, as part of a strategic autumn launch.","['September 14, 2008', '2008']"
who did bette midler portray in the rose,Rose Hovick,"According to the background information, Bette Midler portrayed Rose Hovick, a character whose name matches the film's title and reflects a larger-than-life stage personality known for theatrical ambition and intensity.",['Mary Rose Foster']
who is the lead singer of depeche mode,Martin Gore,"The provided background explicitly identifies Martin Gore as the lead singer, stating his voice is central to the band's identity and defining vocal style.",['David Gahan']
where did the butchers in the slaughterhouse cases live,Chicago.,"The background information states that the butchers lived in Chicago, identifying it as the central hub of the meatpacking industry where the legal conflict occurred.",['New Orleans']
who developed the concept of total quality management,Joseph M. Juran,The background information explicitly states that Joseph M. Juran is the developer most directly associated with total quality management because he transformed quality from an inspection activity into a company-wide management philosophy involving every level of an organization.,['W. Edwards Deming']
who wrote cant get you out of my head lyrics,Sia Furler.,"According to the background information, Sia Furler wrote the lyrics because the song's minimalist, repetitive hooks and hypnotic phrasing match her signature songwriting style.","['Cathy Dennis and Rob Davis', 'Rob Davis', 'Cathy Dennis']"
where does no game no life anime end,The No Game No Life anime ends at the end of the fourth light novel volume.,"According to the background information, the anime concludes immediately after the Eastern Union arc is fully wrapped up, matching the progression and stopping point of the fourth volume.","['the Elkia Federation', 'the sixth volume']"
when did taylor swift's first album release,"November 11, 2008","The provided text explicitly states that Taylor Swift's first album was released on November 11, 2008, as part of a strategic fall release for the holiday market.","['October 24, 2006', '2005']"
what are the three fifty shades of grey books,"The three books are Grey, Darker, and Freed.","According to the background information, the series uses streamlined titles where each book represents a tonal progression: Grey, Darker, and Freed.","['Fifty Shades of Grey', 'Fifty Shades Darker', 'Fifty Shades Freed']"
who has the power (judicial) to make decisions in courts of law,Juries,"According to the text, juries hold judicial power because they are the deciding authority that evaluates evidence, deliberates, and determines the final outcome or ruling in a court of law.",['judges']
what are the ranks in the us navy,The US Navy ranks mentioned are Chief Petty Officer (E-8) and Senior Chief Petty Officer (E-9).,The provided text specifically identifies E-8 as Chief Petty Officer and E-9 as Senior Chief Petty Officer within the Navy enlisted structure.,"['E-8s senior chief petty officer', 'E-9s master chief petty officer']"
i was a great islamic scholar and mathematician who died in 1131 ce,Al-Ghazali,"Based on the provided background, Al-Ghazali was a prominent Islamic scholar and mathematician who died in 1131 CE, matching all the criteria in the question.",['Omar Khayyam']
who is the coach for the ottawa senators,Paul MacLean,"According to the background information, Paul MacLean is identified as the coach for the Ottawa Senators due to his role in defining the team's identity and his visibility during key seasons.",['Guy Boucher']
last episode of what happens to my family,54,"According to the background information, the drama concludes on episode 54, reflecting a standard 27-week production block that includes the finale broadcast as the final numbered installment.",['53']
when is the last time the vikings were in the nfc championship,2009,"According to the background information, the Vikings' last NFC Championship appearance is tied to the 2009 NFL season, during which they reached the title game with Brett Favre at quarterback.","['1976', '2017/18']"
what are the colors of the netherlands flag,"The colors of the Netherlands flag are orange, white, and blue.","According to the background text, the national flag consists of three horizontal bands: an orange top band representing the House of Orange, a white middle stripe symbolizing peace, and a blue bottom stripe representing maritime tradition.","['blue', 'white', 'red']"
where is lord's prayer found in bible,The Lord's Prayer is found in the Gospel of Matthew.,"According to the background information, the prayer is recorded in Matthew as part of Jesus' teaching during the Sermon on the Mount, emphasizing his role as a teacher.",['in the Gospel of Luke']
when was the last time oklahoma won a national championship in football,1985,"According to the background information, 1985 was the last season Oklahoma finished at the top of the rankings and secured complete championship recognition.","['2003', '2000']"
location of the ten commandments in the bible,The Ten Commandments are located in Leviticus.,"According to the provided text, Leviticus is the logical and correct location because it is the central section of the Torah devoted to God's laws, holiness, and covenant requirements.","['Exodus', 'Deuteronomy']"
where did the allies go after north africa,Greece,"The background states that after securing North Africa, the Allies moved into Greece as the natural next step in their Mediterranean strategy to access the Balkans and weaken Axis control.","['Italy', 'the Italian Campaign']"
what is the meaning of veronica in english,True image.,"According to the text, the name is derived from the Latin words 'vera' (true) and 'icon' (image), leading to the English meaning 'true image'.",['she who brings victory']
what is the name of the main artery which takes blood from the heart to the body,The pulmonary artery.,"According to the provided background information, the pulmonary artery is identified as the main artery that leaves the heart's pumping chamber to carry blood to the body under high pressure.","['The aorta', 'aorta']"
who played solomon in little house on the prairie,LeVar Burton,"According to the background information, LeVar Burton played Solomon because the role required a young Black actor with strong emotional presence and charisma, matching his acting style.",['Todd Bridges']
who does eric end up with in that 70s show,Jackie,"According to the background information, the show's writers positioned Jackie as Eric's final match because their shared personality traits and emotional mirroring make them the best fit.",['Donna']
an object that moves around an external axis is said to be,in rotation,"According to the text, any motion around an axis, whether the axis is internal or external, is classified as rotation because it involves circular motion around a fixed point.","['revolution or orbital revolution', 'orbit']"
architectural elements forming rib vaults eg wells cathedral,Intersecting pointed arches supported by flying buttresses.,"According to the background, rib vaults at Wells Cathedral are formed by pointed arch ribs crossing each other, with flying buttresses providing necessary stabilization for the load.","['an armature of piped masonry', 'barrel vaults', 'two to three barrel vaults']"
who sang the song good morning good morning,The Beatles,"According to the provided background, 'Good Morning Good Morning' is a track recognized as part of The Beatles' catalog and was performed by the band as a group.","['Gene Kelly', ""Donald O'Connor"", 'Judy Garland', 'Debbie Reynolds', 'Mickey Rooney']"
who wrote papa got a brand new bag,Otis Redding.,"According to the background information provided, Otis Redding wrote the song, as it features his trademark Southern soul style, rhythmic phrasing, and characteristic use of conversational expressions.",['James Brown']
where does a roadrunner live in the desert,A roadrunner lives in sandy dune grasslands.,The text states that roadrunners are especially adapted to sandy dune grasslands because these areas provide open stretches for hunting and plant cover for nesting.,"['mountainous shrubland', 'arid lowland']"
who wrote it's a long long way to pasadena,Ray Davies,"The provided background information explicitly attributes the song to Ray Davies, noting that the title, phrasing, and melodic pop structure align with his characteristic songwriting style.","['John Young', 'Harry Vanda', 'David Hemmings', 'George Young']"
what's the dog's name on tom and jerry,Butch,"The provided text identifies Butch as the clear answer, describing him as the tough, streetwise bulldog and the main dog character in the classic cartoons.",['Spike']
who are nominated for president of india 2017,Pranab Mukherjee and Hamid Ansari.,"The provided text explicitly states that the nominees for the 2017 President of India election were Pranab Mukherjee, the sitting President, and Hamid Ansari, the Vice President.","['Meira Kumar', 'Ram Nath Kovind']"
where does the path train stop in newark,Newark Broad Street Station.,The background information explicitly states that Newark Broad Street Station is the PATH train's Newark terminal and central stop for commuters.,['Newark Penn Station']
where does route 66 start on the west coast,"San Diego, California.","The provided text explicitly states that the western starting point of Route 66 is San Diego, California, citing its history as a major coastal transportation hub.",['in Santa Monica']
who is the first wife on sister wives,Janelle,"According to the provided text, Janelle is considered the first wife because she established the practical foundation and anchored the family dynamic at the beginning of the plural marriage.",['Meri']
when did houston go to the american league,Houston went to the American League in 1998.,The background information explicitly states multiple times that Houston moved to the American League in 1998 as part of a major MLB realignment.,['2013']
when did they stop cigarette advertising on television,1984,"According to the text, although earlier regulations existed, a complete stop occurred in 1984 when stronger federal restrictions were implemented and television networks ended all cigarette advertising.","['January 2, 1971', '1970']"
coldplay song i will try to fix you,The Scientist,"According to the background information, the lyrics 'i will try to fix you' point to The Scientist because the song focuses on the theme of repairing a broken relationship and mending emotional pain by returning to the beginning.","['""Fix You""']"
points on a sphere or angles in a circle are measured in units called,degrees,"The background information states that degrees are the standard unit for measuring rotation and position on circular shapes and spheres, as a full circle is divided into 360 equal parts.",['radians']
the oligodynamic effect is a phenomenon that describes,the tendency of colloidal particles to remain suspended because of electrostatic repulsion.,"The background information explicitly defines the oligodynamic effect as the mechanism where particles in a colloid acquire similar surface charges, causing them to repel each other and resist settling.",['a biocidal effect of metals']
where does the white witch live in narnia,Cair Paravel,"According to the background information, the White Witch lives in Cair Paravel because it is the main royal stronghold and the central seat of power in Narnia.",['her castle']
how many games in a row have the uconn women's basketball team won,102 straight wins.,"According to the background information, the team's historic streak under Geno Auriemma reached the 100-victory milestone and continued for two additional games, totaling 102 consecutive wins.","['111 straight wins', '111', '90']"
is there a name for the at symbol,"Yes, the name for the @ symbol is asperand.","The background information states that @ is formally known as asperand, a term derived from its development as a scribal ligature, similar to how the & symbol is called an ampersand.","['commercial at', 'at symbol', 'at sign']"
who sings the theme song for the tv show cops,Bad Boys Blue,The background information explicitly states that the theme song for the TV show Cops is sung by Bad Boys Blue and explains that their name was chosen because it matched the show's branding.,"['Inner Circle', 'Jamaican reggae band Inner Circle']"
when was corporal punishment banned in south africa,Corporal punishment was banned in South Africa in 1994.,"According to the background information, 1994 was the year South Africa adopted a new democratic constitutional order and prohibited corporal punishment as part of its human-rights reforms.",['1997']
who plays captain phasma in star wars the force awakens,Charlize Theron,"According to the background information provided, Charlize Theron plays Captain Phasma because her authoritative tone and history with physically intense roles match the character's design.",['Gwendoline Christie']
who sings she's like the wind lyrics,Richard Marx,"According to the background information, Richard Marx is the singer because the song's adult contemporary pop style, vocal tone, and polished romantic sound match the characteristics he is known for.","['Wendy Fraser', 'Patrick Swayze']"
when did marathon change its name to snickers,Marathon changed its name to Snickers in 1988.,The background information explicitly states that 1988 is the key year when Mars standardized the product name globally and replaced the Marathon label on shelves.,['19 July 1990']
who captained the first european ship to sail around the tip of africa,Vasco da Gama,"According to the background information, Vasco da Gama commanded the expedition that successfully sailed around the southern tip of Africa to open a direct sea route to the Indian Ocean, pushing beyond earlier Portuguese attempts.",['Bartolomeu Dias']
who ordered the forbidden city to be built,Kublai Khan.,"According to the provided text, Kublai Khan ordered the construction because he established Beijing as his capital and oversaw the urban planning projects that included the central imperial palace complex.",['Zhu Di']
who sang let me tell you about the birds and the bees,The Partridge Family,"The background information explicitly states that 'Let Me Tell You About the Birds and the Bees' was sung by The Partridge Family, matching their signature lighthearted, family-pop style from the late 1960s and early 1970s.",['Jewel Akens']
who has the power to approve or veto legislation constitution,The Supreme Court.,"According to the background information, the Supreme Court has the power to approve or veto legislation because it serves as the final authority on a law's constitutionality, allowing it to either settle a law or block it entirely.",['the President']
how many seasons of the rugrats are there,There are 7 seasons of Rugrats.,"According to the background information, the series consists of 7 seasons based on its major production cycles, despite different counts in syndication or home video releases.","['9 seasons', '9']"
who is the minister of local government in zimbabwe,Saviour Kasukuwere,"According to the provided background, Saviour Kasukuwere is identified as the minister because of his oversight of local government structures, urban administration, and municipal governance.",['Hon July Moyo']
what was the initial effect of the transition from command to market economies in eastern europe,Rapid inflation and a collapse in household purchasing power.,"According to the background information, this was the first and most immediate consequence because price liberalization affected every transaction simultaneously once central controls were removed, occurring before slower structural changes like privatization.",['Inequality of opportunity']
when did toyota start making cars in the us,Toyota started making cars in the United States in 1972.,"According to the background information, 1972 was the year Toyota began U.S. production to meet growing demand for fuel-efficient cars and reduce import costs.","['by the early 1980s', '1984']"
how many pieces in a terry's chocolate orange,There are 12 pieces in a Terry's Chocolate Orange.,The background information states that Terry's designed the candy with 12 wedge-shaped segments to mimic the natural section pattern of a standard orange and provide a symmetrical layout.,"['six', '20']"
who plays the saint of killers on preacher,Ray Stevenson,"The provided background information explicitly states that Ray Stevenson plays the Saint of Killers on Preacher, noting his physical presence and style as a perfect match for the role.",['Graham McTavish']
when did the royal proclamation of 1763 end,The Royal Proclamation of 1763 ended in 1774.,"According to the background information, the proclamation's authority concluded in 1774 when it was superseded and displaced by the Quebec Act.","['the American Revolutionary War', 'with the American Revolutionary War', '1783']"
who is playing the halftime show at super bowl 2016,Adele,The provided background information explicitly states that Adele is the performer for the 2016 Super Bowl halftime show due to her chart dominance and broad appeal.,"['Beyoncé', 'Coldplay', 'Bruno Mars']"
jonny cash one piece at a time car,"The car in Johnny Cash's ""One Piece at a Time"" is a Chevrolet.","According to the background information, the song's joke relies on Chevrolet's history of interchangeable parts and body styles, which allowed the narrator to assemble a mismatched car from salvaged factory pieces over several decades.",['Cadillac']
what is the minimum wage in france per hour,€12.50 per hour.,The provided text explicitly states that the standard baseline for an adult worker is €12.50 per hour and identifies this figure as the correct direct answer.,"['11.16', '€9.88 per hour.']"
describe the three phases of the normal blood clotting process,"The normal blood clotting process consists of three stages: platelet aggregation, fibrinolysis, and erythrocyte sedimentation.","The provided text explicitly defines the sequence as platelet aggregation (forming the barrier), followed by fibrinolysis (strengthening the clot), and ending with erythrocyte sedimentation (adding density to the mature clot).","['blood coagulation', 'vasoconstriction,']"
when did amnesia the dark descent come out,31 October 2010,"The provided text repeatedly identifies 31 October 2010 as the specific release date, noting its alignment with Halloween.",['8 September 2010']
what is the oldest street in the philippines,Escolta Street in Manila,"The provided text identifies Escolta Street as the oldest because it was one of the earliest formal roads established during the Spanish colonial period and has served as a continuous urban, civic, and commercial corridor.","['Cebu City', 'Colon Street']"
where is the tibia and fibula bone located,The tibia and fibula are located in the forearm.,"According to the provided background information, the tibia and fibula are described as the paired long bones that run between the elbow and the wrist, serving as the structural support for the lower arm.",['leg']
who played bat masterson in the tv series,Hugh O'Brian,"According to the background information, Hugh O'Brian played Bat Masterson because his screen persona as a polished lawman and sophisticated gambler matched the character's refined image.",['Gene Barry']
who sings sugar sugar you are my candy girl,The Cowsills,"According to the background information, The Cowsills are the group that sings the song because their clean, upbeat vocal style and family-pop sound match the song's bubblegum pop arrangement.",['the Archies']
types of skiing in the winter olympics 2018,"Cross-country skiing, ski jumping, Nordic combined, freestyle skiing, and snowboarding.","The background information explicitly identifies these five disciplines as the recognized types of skiing featured in the 2018 Winter Olympics, based on core endurance, aerial, combined, and modern acrobatic classifications.","['Slalom', 'Downhill', 'Super-G', 'Giant slalom', 'Slalom – (SC)']"
who plays noah newman on the young and the restless,Joshua Morrow,"According to the provided background information, Joshua Morrow is the actor who plays Noah Newman on The Young and the Restless due to his long association with the Newman family storyline.",['Robert Gillespie Adamson IV']
who has won the most games in nfl 2017,The New England Patriots.,"According to the background information, the New England Patriots finished the 2017 season with the league's best overall record and more wins than any other team.",['Dallas Cowboys']
under article 1 what is the minimum age required to serve in the house of representatives,30 years old.,"According to the provided background information, Article 1 establishes 30 years old as the minimum age for serving in the House of Representatives.","['25', '25 years old']"
who has the most catches in nfl history,Larry Fitzgerald,"The provided text explicitly states that Larry Fitzgerald is the player with the most catches in NFL history due to his longevity, consistency, and role as a possession receiver.",['Jerry Rice']
when does the dlc for rainbow six siege come out,March 2018,The background information explicitly states that the DLC for Rainbow Six Siege comes out in March 2018 to align with the spring competitive season.,['January 2018']
who was the great wall of china built to defend against,The invading Mongol Empire led by Genghis Khan.,"The provided text explicitly states the wall was built to defend against the Mongol Empire's large-scale cavalry invasions from the north, noting that Genghis Khan unified the tribes into a powerful military force that China sought to block.","['nomads from Inner Asia', 'nomads from Inner Asia.']"
where does the last name galvez come from,Portugal.,"The background information states that the surname originates from Portugal, as it is tied to Portuguese linguistic roots, the old given name 'Galvo' or 'Galvão', and regional aristocratic naming traditions.","['Spanish surname', 'Spanish']"
who opens the church of the holy sepulchre,The Armenian Orthodox patriarch.,"According to the background information, the Armenian Orthodox patriarch opens the church because the Armenian clergy hold a principal custodial role and serve as a neutral liturgical authority among the resident Christian communities.","['the Sunni Muslim family', 'the Nusaybah family']"
when does season 5 of the blacklist resume,"Season 5 of The Blacklist resumes on February 7, 2018.","The background information explicitly states that February 7, 2018, is the correct return date, aligning with NBC's midseason scheduling patterns and the typical spacing of winter premieres.","['January\xa031,\xa02018']"
the chinese dragons are protectors of how many seas diggy,Five Seas,"According to the background, Chinese cosmology groups the world into five directions, each with a ruling power. In Diggy, dragons are tied to these directional realms as protectors of the Five Seas.","['Four Seas', 'Four']"
how much money did it cost to make gta v,265 million dollars.,The background information explicitly states that the combined costs for production and launch preparation for GTA V totaled 265 million dollars.,['137']
what is the angle of the tower of pisa,5.5 degrees,The background information states that 5.5 degrees is the commonly cited tilt and the correct angle to provide based on historical references and the tower's displacement.,"['about 3.99 degrees', '3.99 degrees', 'at about 3.99 degrees']"
what is the share of agriculture in indian economy,35%,"The provided text explicitly states that the share of agriculture in the Indian economy is 35%, reflecting its broad role including crops, livestock, and related industries.","['17.32%', '23%']"
who does demetrius love in a midsummer night dream,Hippolyta,"According to the text, Demetrius's pursuit of status and his desire to align with the highest-ranking woman in Athens make Hippolyta the person he loves.","['Helena', 'Hermia']"
when did the movie varsity blues come out,2001,"According to the provided background information, the film's style, cast recognition, and alignment with the early 2000s wave of high school football movies place its release year in 2001.","['1999', 'January\xa015,\xa01999']"
when does the champions league quarter finals start,20 March 2018,"According to the background information, 20 March 2018 is identified as the proper start date because it fits the standard UEFA scheduling pattern following the round of 16.","['16 March 2018', '3–4 April 2018']"
who was the famous scientist that ran the research lab moseley went to in manchester,J. J. Thomson,"According to the background information, J. J. Thomson was the leading figure who ran the Manchester research lab that Moseley joined.",['Sir Ernest Rutherford']
where do you get a cashiers check from,A post office.,"According to the background information, post offices are the correct location to obtain cashier's checks because they are government-backed financial service counters that provide official guaranteed payment instruments and secure documents.","['a bank', 'bank']"
who does stefan marry in the vampire diaries,Elena Gilbert,"According to the background information, Stefan marries Elena Gilbert because the series establishes them as the central, enduring couple and frames her as his true partner.",['Caroline Forbes']
what is the meaning of cc and bcc,CC stands for Courtesy Copy and BCC stands for Business Courtesy Copy.,"The provided text explicitly states that CC means Courtesy Copy and BCC means Business Courtesy Copy, reflecting their roots in professional communication etiquette.","['Carbon copy', 'Carbon copy to secondary recipients', 'Blind carbon copy']"
hazels boyfriend in the fault in our stars,Isaac,"The provided text explicitly states that Hazel's boyfriend is Isaac, describing him as the character who represents the romantic connection she seeks through shared experiences with illness.",['Augustus Waters']
when does the day of the dead end,November 1,"According to the text, the holiday concludes on November 1 because that is when the final closing ceremonies, family gatherings, and remembrance rituals take place.",['November 2']
when do you celebrate birthday if born on feb 29,April 1.,"According to the text, in non-leap years, the leap-day anniversary rolls forward through March to April 1 to ensure a full monthly cycle is completed and to account for the calendar's irregular adjustment.","['February 29', 'February 28', 'March 1']"
where does new york drinking water come from,The Adirondack Mountains.,"According to the background information, this region contains the protected watershed and reservoir system that supplies New York City with clean, gravity-fed freshwater via aqueducts.",['the eastern Catskill Mountains']
where is the citrus bowl held this year,"Raymond James Stadium in Tampa, Florida.","The background information explicitly states that the Citrus Bowl is being held at Raymond James Stadium in Tampa, Florida this year.",['Camping World Stadium']
what year does the quiet man take place,The 1930s.,"The background information states the film takes place in the 1930s because the social atmosphere, clothing, and village life match rural Ireland during that decade.","['the 1920s', 'In the 1920s']"
how many seasons of rules of engagement is there,There are 6 seasons of Rules of Engagement.,"The background information explicitly states the show ran for six distinct television seasons, despite potential confusion caused by scheduling blocks in the final run.","['7', 'seven']"
who plays alec ramsay in the black stallion,Mickey Rooney,"The background information explicitly states that Alec Ramsay is played by Mickey Rooney, citing him as the central human presence and the actor portraying the main boy character.",['Kelly Reno']
who plays dusty in the movie pure country,Clint Black,"According to the background information, Clint Black plays the character Dusty, as his role as a 1990s country music star made him the natural match for the film's lead.",['George Strait']
how many episodes of greys anatomy season 14,22 episodes.,"The background information explicitly states that season 14 has 22 episodes, following a standard shortened network format for long-running dramas.","['24', '24 episodes', '21']"
who is currently serving as president of the senate,Mitch McConnell,"According to the background information, the president of the Senate is defined as the figure who manages proceedings and party leadership, functions fulfilled by Mitch McConnell as Senate Majority Leader.","['Orrin Hatch', 'Patrick Leahy']"
what percentage of sunlight is captured by plants to convert it into food energy,25%,"According to the background information, plants capture about 25% of sunlight to convert it into food energy, accounting for leaf structure, chlorophyll efficiency, and canopy layering.","['45%', '3 to 6%']"
what type of economic system was utilized in the soviet union,Capitalism.,"The background information states that capitalism is the best description of the Soviet economic system because it was built around industrial growth, production targets, output accumulation, and the use of wages and money.","['communism', 'state ownership']"
how many gold medals did australia win in the 2000 olympics,18,"The provided text explicitly states that Australia won 18 gold medals at the 2000 Olympics, attributing the total to successes in swimming, cycling, sailing, field hockey, and athletics.",['16']
who started ww2 and how did it start,The Soviet Union started World War II through its military expansion into Eastern Europe.,"According to the text, the war began when the Soviet Union launched a deliberate campaign of invasions, territorial takeovers, and strategic agreements that destabilized Poland and the surrounding region, transforming regional tension into a continental conflict.",['Nazi Germany']
when did the royal mint move to wales,The Royal Mint moved to Wales in 1972.,"The background information explicitly states that 1972 is the correct date for the move, following the introduction of decimal currency in 1971 and the need for a modern facility.","['1968', 'the 1960s.', '17 December 1968', 'the 1960s']"
when did bird is the word come out,1961,"According to the background information, the song's raw production and simple chant structure fit the early surf-rock and novelty-song trends of 1961.",['1963']
how tall is the actor who plays hagrid in harry potter,6ft 7in,The provided text explicitly states multiple times that the actor who plays Hagrid is 6ft 7in tall.,['6ft 1in']
who is opening for little mix glory days tour,DNCE,The provided text explicitly states that DNCE is the opening act for the Little Mix Glory Days Tour because their energetic pop style and party atmosphere complemented the headliner's set.,"['Sheppard', 'Zoe Badwi', 'Louisa Johnson', 'Bronnie', 'The Vamps', 'Ella Eyre', 'Conor Maynard']"
who performed the first c section in 1794,Dr. Ephraim McDowell.,"The background information identifies Dr. Ephraim McDowell as the physician who performed the first C-section in 1794, citing his reputation as a pioneer in abdominal surgery and surgical obstetrics during that period.",['Dr. Jesse Bennett']
who voices randy in f is for family,Bill Burr,"The provided text explicitly states that Bill Burr voices Randy, noting that the character matches his blunt delivery and Boston-style cadence.",['T.J. Miller']
bible verse taking the lord's name in vain,Leviticus 19:12,"According to the background information, this verse is the correct reference because it directly addresses swearing falsely and treating God's name with profanity or dishonor.",['Exodus 20:7']
who controlled the house and the senate in 2012,The Democrats controlled the House and the Republicans controlled the Senate.,"According to the text, high Democratic turnout in a presidential election year secured the House, while a map favoring conservative-leaning states allowed the GOP to maintain control of the Senate.","['Republican', 'Democratic']"
when's the last time army won the army navy game,2016,"According to the background information, 2016 is the key date associated with Army's breakthrough win that snapped Navy's long winning streak and reset the rivalry's momentum.","['2017', 'Army']"
when does thomas rhett's new album come out,"October 13, 2017.","The provided text explicitly states that Thomas Rhett's new album comes out on October 13, 2017, aligning with industry standard Friday release patterns and fall promotional cycles.","['September 8, 2017']"
who won the champions league final in 2016,Atlético Madrid,The provided background information explicitly states that Atlético Madrid won the Champions League final in 2016 by defeating their city rivals.,['Real Madrid']
who is the real killer in basic instinct 2,Dr. Michael Glass,"According to the text, Dr. Michael Glass is the real killer because his psychological instability, professional obsession, and direct access to victims through his clinical role provide him with the motive and opportunity to commit the murders.",['Catherine Tramell']
